Primary Interest,Secondary Interest,Tertiary Interest,Customer Number,Customer Name,Customer Type,Credit Rating,Annual Income,Account Status,MID
"Gaming","Shopping","Restaurants",100338407.000000,"MAMMOCCIO, NICOLE","RESIDENTIAL",425.000000,45850.000000,"ACTIVE","Sub_S3071"
"Shopping","Tennis","Restaurants",100340293.000000,"PAUZA, VICKI","RESIDENTIAL",711.000000,5580.000000,"ACTIVE","Sub_S3072"
"Soccer","Shopping","Restaurants",100340431.000000,"PINK, BETTE","RESIDENTIAL",446.000000,62020.000000,"ACTIVE","Sub_S3073"
"Shopping","News","Gaming",100341719.000000,"CABRARA, TOM","RESIDENTIAL",528.000000,42380.000000,"ACTIVE","Sub_S3074"
"Shopping","Soccer","Tennis",100341995.000000,"SMALLEN, GEORGENE","RESIDENTIAL",795.000000,37650.000000,"ACTIVE","Sub_S3075"
"Restaurants","Stocks","Travel",100342317.000000,"NEWSUM, NATHALIE","RESIDENTIAL",729.000000,151080.000000,"ACTIVE","Sub_S3076"
"Restaurants","Stocks","Travel",100342915.000000,"DOLINAR, LUCILLE","RESIDENTIAL",518.000000,45120.000000,"ACTIVE","Sub_S3077"
"Travel","Stocks","News",100343237.000000,"MAREAN, ENID","RESIDENTIAL",454.000000,78800.000000,"ACTIVE","Sub_S3078"
"Restaurants","Shopping","Travel",100344525.000000,"HURREN, CARLOTA","RESIDENTIAL",539.000000,162020.000000,"ACTIVE","Sub_S3079"
"Shopping","Soccer","Tennis",100344709.000000,"ZAGROBA, WILLIEMAE","RESIDENTIAL",716.000000,41190.000000,"ACTIVE","Sub_S3080"
"Travel","Restaurants","Stocks",100345629.000000,"LOLLIE, ISELA","RESIDENTIAL",447.000000,86240.000000,"ACTIVE","Sub_S3081"
"Sports","News","Shopping",100346365.000000,"OVERTON, JUAN","RESIDENTIAL",771.000000,104600.000000,"ACTIVE","Sub_S3082"
"Travel","Soccer","Shopping",100346595.000000,"MATTIS, ROBBIE","RESIDENTIAL",599.000000,128010.000000,"ACTIVE","Sub_S3083"
"Travel","Soccer","Restaurants",100347193.000000,"DAINES, JOANA","RESIDENTIAL",793.000000,184280.000000,"ACTIVE","Sub_S3084"
"Attractions","Soccer","Fun",100350781.000000,"SHIMSHAK, BENNIE","RESIDENTIAL",786.000000,73790.000000,"ACTIVE","Sub_S3085"
"Stocks","News","Sports ",100121687.000000,"BENEDETTO, NETA","RESIDENTIAL",491.000000,50370.000000,"ACTIVE","Sub_S3449"
"Travel","Stocks","News",100121917.000000,"LEWISON, DEBBI","RESIDENTIAL",729.000000,143410.000000,"ACTIVE","Sub_S3450"
"Travel","Stocks","News",100123803.000000,"KADELAK, TEODORA","RESIDENTIAL",624.000000,195160.000000,"ACTIVE","Sub_S3451"
"Shopping","News","Gaming",100123895.000000,"HAZA, JACALYN","RESIDENTIAL",701.000000,172730.000000,"ACTIVE","Sub_S3452"
"Sports","News","Shopping",100124079.000000,"GOVONI, FLAVIA","RESIDENTIAL",486.000000,152540.000000,"ACTIVE","Sub_S3453"
"Gaming","Shopping","Restaurants",100124171.000000,"DELCINE, AKILAH","RESIDENTIAL",580.000000,59580.000000,"ACTIVE","Sub_S3454"
"Travel","Soccer","Restaurants",100125229.000000,"SMITH, DANIEL","RESIDENTIAL",442.000000,62630.000000,"ACTIVE","Sub_S3455"
"Sports","News","Restaurants",100128081.000000,"MENESES, ALLISON","RESIDENTIAL",481.000000,138010.000000,"ACTIVE","Sub_S3456"
"Shopping","News","Gaming",100128449.000000,"BALLEW, ERIN","RESIDENTIAL",451.000000,37270.000000,"ACTIVE","Sub_S3457"
"Shopping","Tennis","Restaurants",100131410.000000,"STGERMAIN, DORATHY","RESIDENTIAL",614.000000,42510.000000,"ACTIVE","Sub_S3458"
"Restaurants","Stocks","Travel",100131456.000000,"MAIDEN, ZENAIDA","RESIDENTIAL",674.000000,135270.000000,"ACTIVE","Sub_S3459"
"Soccer","Shopping","Restaurants",100132422.000000,"LEMBKE, OMER","RESIDENTIAL",428.000000,114990.000000,"ACTIVE","Sub_S3460"
"Restaurants","Shopping","Travel",100133158.000000,"HOKANSON, NOVA","RESIDENTIAL",767.000000,104140.000000,"ACTIVE","Sub_S3461"
"Restaurants","Shopping","Travel",100133480.000000,"ZANAYED, TOMOKO","RESIDENTIAL",682.000000,58470.000000,"ACTIVE","Sub_S3462"
"Travel","Soccer","Shopping",100134538.000000,"ZENT, CHARLA","RESIDENTIAL",543.000000,157830.000000,"ACTIVE","Sub_S3463"
"Sports","News","Shopping",100136102.000000,"GAPP, MARGIE","RESIDENTIAL",508.000000,190920.000000,"ACTIVE","Sub_S3464"
"Sports","News","Restaurants",100137344.000000,"BAUGH, SALLY","RESIDENTIAL",563.000000,179440.000000,"ACTIVE","Sub_S3465"
"Restaurants","Stocks","Travel",100140334.000000,"SALES, TEENA","RESIDENTIAL",749.000000,131350.000000,"ACTIVE","Sub_S3466"
"News","Stocks","Travel",100140794.000000,"NEWCOMBE, ANABEL","RESIDENTIAL",810.000000,193390.000000,"ACTIVE","Sub_S3467"
"Restaurants","Shopping","Travel",100141530.000000,"COFER, SONIA","RESIDENTIAL",744.000000,31590.000000,"ACTIVE","Sub_S3468"
"Sports","News","Restaurants",100143508.000000,"ARMENGOL, SHAREN","RESIDENTIAL",726.000000,3000.000000,"ACTIVE","Sub_S3469"
"News","Gaming","Stocks",100144520.000000,"BELLANGER, TAMRA","RESIDENTIAL",527.000000,3230.000000,"ACTIVE","Sub_S3470"
"Travel","Soccer","Restaurants",100146222.000000,"MALARA, JULIETTE","RESIDENTIAL",637.000000,25860.000000,"ACTIVE","Sub_S3471"
"Travel","Stocks","News",100147786.000000,"CARRAHAN, CHARLINE","RESIDENTIAL",605.000000,30190.000000,"ACTIVE","Sub_S3472"
"Attractions","Soccer","Fun",100148384.000000,"ANGLEA, MARCELINA","RESIDENTIAL",788.000000,126740.000000,"ACTIVE","Sub_S3473"
"Travel","Restaurants","Stocks",100148522.000000,"ALLEMAND, MICHALE","RESIDENTIAL",538.000000,151200.000000,"ACTIVE","Sub_S3474"
"Soccer","Shopping","Restaurants",100151788.000000,"LOVICK, RUEBEN","RESIDENTIAL",605.000000,176680.000000,"ACTIVE","Sub_S3475"
"Shopping","Tennis","Restaurants",100152524.000000,"BURREL, ANJANETTE","RESIDENTIAL",526.000000,129280.000000,"ACTIVE","Sub_S3476"
"Travel","Soccer","Restaurants",100152800.000000,"BRANNUM, MALCOM","RESIDENTIAL",406.000000,112080.000000,"ACTIVE","Sub_S3477"
"Research","Soccer","Tennis",100152938.000000,"COSIO, ILENE","RESIDENTIAL",558.000000,10110.000000,"ACTIVE","Sub_S3478"
"Sports","News","Shopping",100153352.000000,"DRAGHI, MAN","RESIDENTIAL",553.000000,90820.000000,"ACTIVE","Sub_S3479"
"Shopping","Tennis","Restaurants",100403468.000000,"GOOSSENS, LEE","RESIDENTIAL",671.000000,147800.000000,"ACTIVE","Sub_S3144"
"Restaurants","Shopping","Travel",100403606.000000,"DEROUCHIE, LOUIS","RESIDENTIAL",418.000000,40580.000000,"ACTIVE","Sub_S3145"
"Shopping","Tennis","Restaurants",100403790.000000,"TORRE, AMOS","RESIDENTIAL",591.000000,58040.000000,"ACTIVE","Sub_S3146"
"Travel","Stocks","News",100404434.000000,"CAPUTI, CHLOE","RESIDENTIAL",441.000000,111330.000000,"ACTIVE","Sub_S3147"
"Restaurants","Shopping","Travel",100405538.000000,"FREDERICO, PORTIA","RESIDENTIAL",739.000000,104950.000000,"ACTIVE","Sub_S3148"
"Travel","Soccer","Shopping",100405676.000000,"BOYSTER, VIDA","RESIDENTIAL",491.000000,94560.000000,"ACTIVE","Sub_S3149"
"Travel","Soccer","Restaurants",100406274.000000,"ESTUS, JUSTINE","RESIDENTIAL",690.000000,42320.000000,"ACTIVE","Sub_S3150"
"Gaming","Shopping","Restaurants",100406780.000000,"KESTERSON, ELISA","RESIDENTIAL",801.000000,37450.000000,"ACTIVE","Sub_S3151"
"Attractions","Soccer","Fun",100408022.000000,"MCREDMOND, JOSETTE","RESIDENTIAL",432.000000,1030.000000,"ACTIVE","Sub_S3152"
"Sports","News","Restaurants",100410000.000000,"ASTOL, SANG","RESIDENTIAL",403.000000,72800.000000,"ACTIVE","Sub_S3153"
"Soccer","Shopping","Restaurants",100413312.000000,"GARATE, WANETA","RESIDENTIAL",522.000000,167720.000000,"ACTIVE","Sub_S3154"
"Restaurants","Stocks","Travel",100415658.000000,"FEINDT, BLYTHE","RESIDENTIAL",475.000000,4960.000000,"ACTIVE","Sub_S3155"
"Restaurants","Stocks","Travel",100418096.000000,"UNZUETA, PERLA","RESIDENTIAL",516.000000,50160.000000,"ACTIVE","Sub_S3156"
"Travel","Restaurants","Stocks",100419246.000000,"VIEWEG, MARIANNA","RESIDENTIAL",449.000000,17100.000000,"ACTIVE","Sub_S3157"
"Restaurants","Shopping","Travel",100419430.000000,"EAGLE, MARTINA","RESIDENTIAL",647.000000,145020.000000,"ACTIVE","Sub_S3158"
"Shopping","Soccer","Tennis",100419890.000000,"GLOSTER, SHANTA","RESIDENTIAL",701.000000,83730.000000,"ACTIVE","Sub_S3159"
"Soccer","Shopping","Restaurants",100419936.000000,"SULE, REGENIA","RESIDENTIAL",744.000000,145940.000000,"ACTIVE","Sub_S3160"
"Travel","Soccer","Restaurants",100420028.000000,"YABLONSKI, BETHEL","RESIDENTIAL",447.000000,149290.000000,"ACTIVE","Sub_S3161"
"Stocks","News","Sports ",100423156.000000,"BEEBE, JUDSON","RESIDENTIAL",765.000000,182630.000000,"ACTIVE","Sub_S3162"
"Sports","News","Shopping",100423984.000000,"LAZZARO, REUBEN","RESIDENTIAL",792.000000,51990.000000,"ACTIVE","Sub_S3163"
"Sports","News","Restaurants",100424030.000000,"MARTINAS, MARLENA","RESIDENTIAL",450.000000,31110.000000,"ACTIVE","Sub_S3164"
"News","Stocks","Travel",100425548.000000,"HASAK, LEN","RESIDENTIAL",769.000000,157800.000000,"ACTIVE","Sub_S3165"
"Research","Soccer","Tennis",100426836.000000,"GABELINE, ERICKA","RESIDENTIAL",443.000000,30280.000000,"ACTIVE","Sub_S3166"
"Travel","Soccer","Shopping",100426974.000000,"TREMBLEY, ALI","RESIDENTIAL",576.000000,44150.000000,"ACTIVE","Sub_S3167"
"Shopping","News","Gaming",100427020.000000,"RIGGI, SHERRI","RESIDENTIAL",636.000000,99500.000000,"ACTIVE","Sub_S3168"
"Travel","Soccer","Shopping",100427204.000000,"BOAS, HALINA","RESIDENTIAL",417.000000,21730.000000,"ACTIVE","Sub_S3169"
"Shopping","Tennis","Restaurants",100427618.000000,"SCHEIDERER, YAJAIRA","RESIDENTIAL",418.000000,137510.000000,"ACTIVE","Sub_S3170"
"News","Stocks","Travel",100429274.000000,"BENGELSDORF, ZOLA","RESIDENTIAL",493.000000,124870.000000,"ACTIVE","Sub_S3171"
"Gaming","Shopping","Restaurants",100429550.000000,"WITTHOEFT, TAMICA","RESIDENTIAL",767.000000,43550.000000,"ACTIVE","Sub_S3172"
"Sports","News","Restaurants",100430838.000000,"DOWNER, JARED","RESIDENTIAL",445.000000,99100.000000,"ACTIVE","Sub_S3173"
"Shopping","News","Gaming",100430976.000000,"TUNICK, FLORINE","RESIDENTIAL",594.000000,130670.000000,"ACTIVE","Sub_S3174"
"News","Gaming","Stocks",100555196.000000,"NAKAAHIKI, LEOTA","RESIDENTIAL",798.000000,164070.000000,"ACTIVE","Sub_S2645"
"News","Stocks","Travel",100555518.000000,"FERRUFINO, CATINA","RESIDENTIAL",726.000000,159050.000000,"ACTIVE","Sub_S2646"
"Soccer","Travel","Research ",100555978.000000,"WELBY, LEONORA","RESIDENTIAL",789.000000,112080.000000,"ACTIVE","Sub_S2647"
"Sports","News","Shopping",100556024.000000,"HURTADO, CARRIE","RESIDENTIAL",428.000000,196220.000000,"ACTIVE","Sub_S2648"
"Sports","News","Restaurants",100556162.000000,"LIFFICK, LANITA","RESIDENTIAL",577.000000,137930.000000,"ACTIVE","Sub_S2649"
"Stocks","News","Sports ",100556898.000000,"BROWE, SYBLE","RESIDENTIAL",500.000000,37270.000000,"ACTIVE","Sub_S2650"
"Soccer","Travel","Research ",100558968.000000,"LIPOMA, FALLON","RESIDENTIAL",587.000000,78640.000000,"ACTIVE","Sub_S2651"
"News","Stocks","Travel",100559198.000000,"PATRIAS, SO","RESIDENTIAL",815.000000,168670.000000,"ACTIVE","Sub_S2652"
"Shopping","Tennis","Restaurants",100559474.000000,"COELLO, DELFINA","RESIDENTIAL",683.000000,51180.000000,"ACTIVE","Sub_S2653"
"Restaurants","Shopping","Travel",100525310.000000,"MILBRADT, MARILYN","RESIDENTIAL",519.000000,182300.000000,"ACTIVE","Sub_S3259"
"News","Gaming","Stocks",100525862.000000,"COLLINS, BILLY","RESIDENTIAL",675.000000,57580.000000,"ACTIVE","Sub_S3260"
"Shopping","Tennis","Restaurants",100526414.000000,"SAMEK, CALISTA","RESIDENTIAL",425.000000,1280.000000,"ACTIVE","Sub_S3261"
"Travel","Soccer","Shopping",100530048.000000,"NEATHERY, CEOLA","RESIDENTIAL",456.000000,118410.000000,"ACTIVE","Sub_S3262"
"Gaming","Shopping","Restaurants",100530600.000000,"SCHMUCK, VINCENZA","RESIDENTIAL",608.000000,94160.000000,"ACTIVE","Sub_S3263"
"Travel","Soccer","Shopping",100530784.000000,"LAGADINOS, THRESA","RESIDENTIAL",795.000000,97980.000000,"ACTIVE","Sub_S3264"
"Research","Soccer","Tennis",100530876.000000,"AMSDEN, KING","RESIDENTIAL",486.000000,66730.000000,"ACTIVE","Sub_S3265"
"Research","Soccer","Tennis",100531658.000000,"NAVRATIL, VANNESA","RESIDENTIAL",461.000000,89580.000000,"ACTIVE","Sub_S3266"
"Shopping","News","Gaming",100531704.000000,"GROSVENOR, LORRIANE","RESIDENTIAL",508.000000,58080.000000,"ACTIVE","Sub_S3267"
"Travel","Soccer","Shopping",100532992.000000,"STELLHORN, LAILA","RESIDENTIAL",603.000000,34760.000000,"ACTIVE","Sub_S3268"
"Sports","News","Restaurants",100533130.000000,"GUESMAN, TRAVIS","RESIDENTIAL",737.000000,190420.000000,"ACTIVE","Sub_S3269"
"Sports","News","Restaurants",100534832.000000,"BARABAS, KENDRA","RESIDENTIAL",436.000000,150760.000000,"ACTIVE","Sub_S3270"
"Travel","Soccer","Shopping",100538098.000000,"TOM, MARISOL","RESIDENTIAL",504.000000,36690.000000,"ACTIVE","Sub_S3271"
"Gaming","Shopping","Restaurants",100538374.000000,"PROVINCE, PRINCESS","RESIDENTIAL",782.000000,29770.000000,"ACTIVE","Sub_S3272"
"Restaurants","Stocks","Travel",100539018.000000,"BEGUM, CHASITY","RESIDENTIAL",626.000000,78420.000000,"ACTIVE","Sub_S3273"
"Shopping","News","Gaming",100540030.000000,"INOCENCIO, LEONOR","RESIDENTIAL",449.000000,46670.000000,"ACTIVE","Sub_S3274"
"Gaming","Shopping","Restaurants",100540122.000000,"KREHBIEL, COLBY","RESIDENTIAL",526.000000,160480.000000,"ACTIVE","Sub_S3275"
"Restaurants","Stocks","Travel",100540904.000000,"LONE, MYRTIE","RESIDENTIAL",524.000000,12170.000000,"ACTIVE","Sub_S3276"
"Soccer","Travel","Research ",100542054.000000,"GLORIUS, THRESA","RESIDENTIAL",475.000000,71300.000000,"ACTIVE","Sub_S3277"
"Gaming","Shopping","Restaurants",100542606.000000,"GEIST, LORALEE","RESIDENTIAL",626.000000,155920.000000,"ACTIVE","Sub_S3278"
"Travel","Soccer","Restaurants",100543066.000000,"NIELSON, LAMONT","RESIDENTIAL",686.000000,83590.000000,"ACTIVE","Sub_S3279"
"Travel","Restaurants","Stocks",100543112.000000,"VIVYAN, ALVIN","RESIDENTIAL",724.000000,138460.000000,"ACTIVE","Sub_S3280"
"Travel","Stocks","News",100351839.000000,"ISEMAN, HUI","RESIDENTIAL",658.000000,30210.000000,"ACTIVE","Sub_S3086"
"Travel","Soccer","Restaurants",100352207.000000,"PROVOST, ILENE","RESIDENTIAL",620.000000,29330.000000,"ACTIVE","Sub_S3087"
"Shopping","Tennis","Restaurants",100352713.000000,"BATRICH, IRMGARD","RESIDENTIAL",733.000000,197700.000000,"ACTIVE","Sub_S3088"
"Restaurants","Shopping","Travel",100352805.000000,"PIANKA, SHIRLY","RESIDENTIAL",416.000000,159090.000000,"ACTIVE","Sub_S3089"
"Shopping","Soccer","Tennis",100353587.000000,"JUDON, CRISTI","RESIDENTIAL",804.000000,5500.000000,"ACTIVE","Sub_S3090"
"News","Gaming","Stocks",100354507.000000,"DEITCH, ELISE","RESIDENTIAL",515.000000,199640.000000,"ACTIVE","Sub_S3091"
"News","Gaming","Stocks",100358371.000000,"MCELHENNEY, ANDREAS","RESIDENTIAL",779.000000,20190.000000,"ACTIVE","Sub_S3092"
"Soccer","Shopping","Restaurants",100359337.000000,"POWELLS, SHANIKA","RESIDENTIAL",551.000000,53060.000000,"ACTIVE","Sub_S3093"
"Shopping","Tennis","Restaurants",100359751.000000,"ENG, TOMI","RESIDENTIAL",568.000000,14830.000000,"ACTIVE","Sub_S3094"
"News","Stocks","Travel",100359797.000000,"PLYLER, TABITHA","RESIDENTIAL",618.000000,75880.000000,"ACTIVE","Sub_S3095"
"Soccer","Shopping","Restaurants",100360257.000000,"DAUSTER, TILDA","RESIDENTIAL",665.000000,104810.000000,"ACTIVE","Sub_S3096"
"Stocks","News","Sports ",100360947.000000,"HEINIS, ARDELLA","RESIDENTIAL",557.000000,59080.000000,"ACTIVE","Sub_S3097"
"Travel","Soccer","Shopping",100362511.000000,"DAFONTE, JANA","RESIDENTIAL",520.000000,114360.000000,"ACTIVE","Sub_S3098"
"News","Gaming","Stocks",100363247.000000,"HARGREAVES, MARTINE","RESIDENTIAL",450.000000,58760.000000,"ACTIVE","Sub_S3099"
"Shopping","Tennis","Restaurants",100364029.000000,"CAUGHELL, LOREAN","RESIDENTIAL",441.000000,40660.000000,"ACTIVE","Sub_S3100"
"Shopping","Soccer","Tennis",100365869.000000,"DELOSIER, SHIRLEY","RESIDENTIAL",684.000000,174200.000000,"ACTIVE","Sub_S3101"
"Research","Soccer","Tennis",100365915.000000,"PINELLO, NAKESHA","RESIDENTIAL",721.000000,113280.000000,"ACTIVE","Sub_S3102"
"Shopping","News","Gaming",100365961.000000,"BAIN, TIM","RESIDENTIAL",763.000000,177390.000000,"ACTIVE","Sub_S3103"
"Shopping","Soccer","Tennis",100366789.000000,"SIEGEL, FRANCINA","RESIDENTIAL",795.000000,174820.000000,"ACTIVE","Sub_S3104"
"Stocks","News","Sports ",100367065.000000,"CROMACK, WINDY","RESIDENTIAL",674.000000,184400.000000,"ACTIVE","Sub_S3105"
"Travel","Soccer","Shopping",100367985.000000,"HOUGLUM, WARREN","RESIDENTIAL",805.000000,39410.000000,"ACTIVE","Sub_S3106"
"Travel","Soccer","Restaurants",100368445.000000,"SAGONA, JEANE","RESIDENTIAL",449.000000,86270.000000,"ACTIVE","Sub_S3107"
"Sports","News","Restaurants",100370147.000000,"SCHANE, BUDDY","RESIDENTIAL",565.000000,56260.000000,"ACTIVE","Sub_S3108"
"Shopping","Soccer","Tennis",100371113.000000,"MENES, EBONI","RESIDENTIAL",716.000000,183980.000000,"ACTIVE","Sub_S3109"
"Travel","Stocks","News",100371527.000000,"BEISEL, JACKLYN","RESIDENTIAL",736.000000,194080.000000,"ACTIVE","Sub_S3110"
"Shopping","News","Gaming",100371619.000000,"SHERRARD, CORRIE","RESIDENTIAL",432.000000,6980.000000,"ACTIVE","Sub_S3111"
"Travel","Restaurants","Stocks",100373413.000000,"TEALER, ASHLEIGH","RESIDENTIAL",628.000000,127130.000000,"ACTIVE","Sub_S3112"
"Attractions","Soccer","Fun",100375943.000000,"VIGGIANI, LISETTE","RESIDENTIAL",763.000000,180390.000000,"ACTIVE","Sub_S3113"
"Travel","Soccer","Restaurants",100376817.000000,"NICOLOSI, MARISOL","RESIDENTIAL",434.000000,41150.000000,"ACTIVE","Sub_S3114"
"Research","Soccer","Tennis",100377093.000000,"ARREAGA, DEANDRE","RESIDENTIAL",712.000000,49660.000000,"ACTIVE","Sub_S3115"
"Soccer","Travel","Research ",100377553.000000,"CLEWELL, NAN","RESIDENTIAL",766.000000,148420.000000,"ACTIVE","Sub_S3116"
"Research","Soccer","Tennis",100153950.000000,"BETHARD, CECILY","RESIDENTIAL",752.000000,39540.000000,"ACTIVE","Sub_S3480"
"Attractions","Soccer","Fun",100157078.000000,"AGUILA, TRICIA","RESIDENTIAL",685.000000,60060.000000,"ACTIVE","Sub_S3481"
"Travel","Soccer","Shopping",100157262.000000,"MCGLON, TRESSA","RESIDENTIAL",471.000000,103240.000000,"ACTIVE","Sub_S3482"
"News","Gaming","Stocks",100157860.000000,"GRAHE, CHAD","RESIDENTIAL",680.000000,47580.000000,"ACTIVE","Sub_S3483"
"Travel","Soccer","Restaurants",100159516.000000,"NEWMON, CANDELARIA","RESIDENTIAL",723.000000,34120.000000,"ACTIVE","Sub_S3484"
"Restaurants","Shopping","Travel",100160712.000000,"BRUNGARDT, LAWANDA","RESIDENTIAL",731.000000,126850.000000,"ACTIVE","Sub_S3485"
"Restaurants","Stocks","Travel",100162644.000000,"RAGSDALE, CLARINDA","RESIDENTIAL",662.000000,90650.000000,"ACTIVE","Sub_S3486"
"Restaurants","Shopping","Travel",100164254.000000,"PHILIPPI, VALENTIN","RESIDENTIAL",655.000000,193510.000000,"ACTIVE","Sub_S3487"
"Research","Soccer","Tennis",100164622.000000,"CHUN, GLENN","RESIDENTIAL",638.000000,155410.000000,"ACTIVE","Sub_S3488"
"Gaming","Shopping","Restaurants",100165312.000000,"SPRITZER, RAYMON","RESIDENTIAL",529.000000,10570.000000,"ACTIVE","Sub_S3489"
"Travel","Restaurants","Stocks",100166186.000000,"DOLGAS, LIBERTY","RESIDENTIAL",599.000000,172880.000000,"ACTIVE","Sub_S3490"
"Restaurants","Shopping","Travel",100166232.000000,"ANDRZEJEWSKI, JAYMIE","RESIDENTIAL",638.000000,170530.000000,"ACTIVE","Sub_S3491"
"Shopping","News","Gaming",100166646.000000,"PANOZZO, DARCIE","RESIDENTIAL",658.000000,140890.000000,"ACTIVE","Sub_S3492"
"Research","Soccer","Tennis",100168854.000000,"BEGEAL, CHARLENE","RESIDENTIAL",458.000000,20950.000000,"ACTIVE","Sub_S3493"
"Shopping","Tennis","Restaurants",100172396.000000,"WAINIO, CHAROLETTE","RESIDENTIAL",803.000000,153540.000000,"ACTIVE","Sub_S3494"
"News","Gaming","Stocks",100174006.000000,"VITUCCI, GISELE","RESIDENTIAL",411.000000,43100.000000,"ACTIVE","Sub_S3495"
"Research","Soccer","Tennis",100174466.000000,"MARUYAMA, LEONILA","RESIDENTIAL",479.000000,57260.000000,"ACTIVE","Sub_S3496"
"Shopping","Soccer","Tennis",100176490.000000,"ENDORF, LEANA","RESIDENTIAL",504.000000,23210.000000,"ACTIVE","Sub_S3497"
"Restaurants","Stocks","Travel",100177594.000000,"JEFFORD, ROSANNE","RESIDENTIAL",814.000000,65240.000000,"ACTIVE","Sub_S3498"
"Travel","Soccer","Shopping",100178560.000000,"HADIAN, GEMA","RESIDENTIAL",579.000000,75590.000000,"ACTIVE","Sub_S3499"
"Restaurants","Shopping","Travel",100179802.000000,"JUNGE, CLASSIE","RESIDENTIAL",618.000000,115570.000000,"ACTIVE","Sub_S3500"
"Travel","Soccer","Shopping",100180446.000000,"HIGHBERGER, ALENA","RESIDENTIAL",465.000000,131630.000000,"ACTIVE","Sub_S3501"
"Restaurants","Shopping","Travel",100180584.000000,"SOBOTTA, LEONILA","RESIDENTIAL",597.000000,74990.000000,"ACTIVE","Sub_S3502"
"News","Stocks","Travel",100180768.000000,"PUGH, RAYMOND","RESIDENTIAL",781.000000,81450.000000,"ACTIVE","Sub_S3503"
"Sports","News","Shopping",100180952.000000,"LACERDA, ALISHA","RESIDENTIAL",561.000000,77660.000000,"ACTIVE","Sub_S3504"
"Soccer","Travel","Research ",100181596.000000,"CROGHAN, ANJA","RESIDENTIAL",805.000000,141650.000000,"ACTIVE","Sub_S3505"
"Travel","Soccer","Shopping",100183068.000000,"SHOFESTALL, THANH","RESIDENTIAL",670.000000,58270.000000,"ACTIVE","Sub_S3506"
"Soccer","Travel","Research ",100183390.000000,"COLICCHIO, HANNELORE","RESIDENTIAL",600.000000,149040.000000,"ACTIVE","Sub_S3507"
"News","Gaming","Stocks",100183850.000000,"FADDEN, CHRISTEEN","RESIDENTIAL",656.000000,165650.000000,"ACTIVE","Sub_S3508"
"Soccer","Shopping","Restaurants",100184816.000000,"DEHART, LINH","RESIDENTIAL",424.000000,69060.000000,"ACTIVE","Sub_S3509"
"Gaming","Shopping","Restaurants",100431068.000000,"ASHER, PETER","RESIDENTIAL",678.000000,83810.000000,"ACTIVE","Sub_S3175"
"Restaurants","Shopping","Travel",100434196.000000,"POSSO, DEBORA","RESIDENTIAL",616.000000,2570.000000,"ACTIVE","Sub_S3176"
